Country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,c,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP),obs_true_val,Military_Cost,obs_true_val_grpd,Life_excpet_grp,Inflation_grp,Military_Cost_grp
Australia,AU,AUS,36,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,22733465,55271.36614,1.50E+12,1.762780156,82.04634146,1.671011384,9920,92359.08204,5k-10k,>65,<=10,>20k
Australia,AU,AUS,36,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,23128129,55729.19299,1.54E+12,2.449888641,82.14878049,1.639708034,9900,91379.60549,5k-10k,>65,<=10,>20k
Australia,AU,AUS,36,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,23475686,56320.11029,1.43E+12,2.487922705,82.3,1.772279976,9980,99815.00371,5k-10k,>65,<=10,>20k
Australia,AU,AUS,36,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,98.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,23815995,56710.44572,1.32E+12,1.508366722,82.4,1.95091845,9880,110637.4549,5k-10k,>65,<=10,
Australia,AU,AUS,36,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,98.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,24190907,57356.05124,1.18E+12,1.276990945,82.44878049,2.084496852,9880,119558.5083,5k-10k,>65,<=10,
Australia,AU,AUS,36,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,24594202,57703.03436,1.29E+12,1.948647409,82.5,1.999207998,9940,115360.3678,5k-10k,>65,<=10,
Australia,AU,AUS,36,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,98.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,24966643,58481.03442,1.38E+12,1.911400944,82.74878049,1.890112081,9870,110535.7097,5k-10k,>65,<=10,
Australia,AU,AUS,36,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,98.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,25340217,58870.02169,1.35E+12,1.610767873,82.9,1.874025561,9880,110323.9254,5k-10k,>65,<=10,
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,8011566,38842.89052,1.96E+11,2.344862854,78.12682927,0.98031858,9830,38078.40728,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,98.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,8042293,39184.8086,1.95E+11,2.650000773,78.57560976,0.908240041,9830,35589.21216,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,98.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,8081957,39636.48261,2.13E+11,1.810357878,78.67804878,0.883527837,9840,35019.93573,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,98.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,8121423,39815.22195,2.62E+11,1.355553709,78.63170732,0.913640319,9840,36376.79208,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,98.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,8171966,40651.22662,3.01E+11,2.06120618,79.1804878,0.893480466,9840,36321.07691,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,8227829,41281.27076,3.15E+11,2.299137856,79.33170732,0.850142574,9860,35094.96578,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,8268641,42496.35105,3.37E+11,1.441548511,79.8804878,0.785813244,9860,33394.1955,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,98.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,8295487,43937.71289,3.89E+11,2.168555288,80.1804878,0.900457173,9850,39564.02873,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,8321496,44440.05589,4.36E+11,3.215950332,80.43170732,0.870705123,9860,38694.18433,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,8343323,42655.19213,4.02E+11,0.506308828,80.33170732,0.833379565,9860,35547.96545,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,98.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,8363404,43334.50896,3.96E+11,1.81353439,80.5804878,0.821232712,9850,35587.7163,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,98.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,8391643,44451.00019,4.33E+11,3.286579149,80.98292683,0.790897558,9860,35156.18752,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,98.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,8429991,44549.8817,4.10E+11,2.485675622,80.93658537,0.778464251,9850,34680.49027,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,98.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,8479823,44299.37818,4.31E+11,2.000156169,81.13658537,0.750825383,9850,33261.0976,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,98.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,8546356,44245.16874,4.43E+11,1.60581183,81.4902439,0.747780095,9850,33085.6565,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,98.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,8642699,44195.81759,3.78E+11,0.896563335,81.1902439,0.698138152,9850,30854.78642,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,98.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,8736668,44590.25163,3.96E+11,0.891591753,81.64146341,0.729737692,9840,32539.1873,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,98.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,8797566,45281.7234,4.13E+11,2.081269114,81.64390244,0.757321291,9840,34292.81324,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,98.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,8840521,46154.6251,4.51E+11,1.998379814,81.69268293,0.744738359,9840,34373.11975,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,98.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,8879920,46647.08096,4.43E+11,1.530895642,81.89512195,0.727513237,9840,33936.36889,5k-10k,>65,<=10,>20k
Austria,AT,AUT,40,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2020,98.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2020,8916864,43455.70007,4.39E+11,1.381910634,81.19268293,0.832989385,9810,36198.13687,5k-10k,>65,<=10,>20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,80.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,8048600,1480.756662,5178252123,1.805003037,64.891,2.267862063,8070,3358.151857,5k-10k,36-65,<=10,<=10k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,88,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,8111200,1614.792119,5562976484,1.547195902,65.51,2.312062608,8800,3733.500479,5k-10k,>65,<=10,<=10k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,94,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,8171950,1754.073609,6041863814,2.77116472,66.239,2.24331377,9400,3934.93748,5k-10k,>65,<=10,<=10k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,95.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,8234100,1918.543625,7024946543,2.23386493,66.756,2.426362555,9580,4655.082413,5k-10k,>65,<=10,<=10k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,95.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,8306500,2077.812263,8166785387,6.708930428,67.346,2.629481138,9590,5463.568152,5k-10k,>65,<=10,<=10k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,94.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,8391850,2631.758981,11734927015,9.679507319,67.562,2.299069675,9440,6050.597264,5k-10k,>65,<=10,<=10k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,88.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,8484550,3501.041809,18471009626,8.328924829,68.165,3.417759333,8860,11965.71832,5k-10k,>65,<=10,11k-20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,93,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,8581300,4326.961569,28220137513,16.69975496,68.603,2.864194919,9300,12393.26134,5k-10k,>65,Nov-20,11k-20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,98,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,8763400,4692.912185,43832156767,20.84908718,68.811,3.291211146,9800,15445.36489,5k-10k,>65,>20,11k-20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,8947243,5023.79077,41022020403,1.45704836,69.356,3.325421682,9980,16706.22275,5k-10k,>65,<=10,11k-20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,9054332,5215.020915,49741091453,5.726872247,69.529,2.791004357,9940,14555.14609,5k-10k,>65,<=10,11k-20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,97.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,9173082,5152.657454,61439913891,7.858333333,69.984,4.670135555,9720,24063.60878,5k-10k,>65,<=10,>20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,9295784,5194.73839,65739180244,1.066213397,70.36,4.658618252,9980,24200.30308,5k-10k,>65,<=10,>20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,9416801,5425.905292,70475971957,2.415717453,70.881,4.54092331,9990,24638.61982,5k-10k,>65,<=10,>20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,9535079,5505.988233,73087339028,1.373441815,71.116,4.555013124,9990,25079.84866,5k-10k,>65,<=10,>20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,9649341,5500.310382,51377317978,4.027685737,71.451,5.464876793,9980,30058.51856,5k-10k,>65,<=10,>20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,9757812,5270.552975,35591903240,12.44337486,72.004,3.688527303,9980,19440.57855,5k-10k,>65,Nov-20,11k-20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,9854033,5229.526141,39320590286,12.93591842,72.248,3.756301732,9980,19643.6781,5k-10k,>65,Nov-20,11k-20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,99.39,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,9939771,5262.183808,44853529412,2.268546904,72.76,3.562401234,9939,18746.01009,5k-10k,>65,<=10,11k-20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,10024283,5348.265267,46318529412,2.610571828,73.102,3.873411703,9990,20716.03328,5k-10k,>65,<=10,>20k
Azerbaijan,AZ,AZE,31,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2020,99.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2020,10093121,5083.38164,42422882353,2.75980947,66.868,5.390494994,9990,27401.94328,5k-10k,>65,<=10,>20k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,99,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,325014,32823.80576,7936270000,1.606329417,72.041,0,9900,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,99,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,329626,33214.16875,8118930000,2.044989775,72.11,0,9900,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,99,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,334002,33665.57034,8696814900,2.173577925,72.232,0,9900,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,99,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,338490,32799.13686,8717670000,3.025045263,72.402,0,9900,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,98,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,343089,32645.12485,8913970000,0.981914037,72.478,0,9800,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,98.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,347804,33295.93274,9654135300,1.591606181,72.765,0,9870,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,99,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,352664,33663.54892,9949250000,2.389826274,72.855,0,9900,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,98.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,357666,33672.97124,10386740000,2.492577949,72.678,0,9840,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,98.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,362795,32425.58808,10448200000,4.489559954,72.667,0,9850,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,98.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,368057,30627.33786,9829760000,2.062734735,72.579,0,9890,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,99.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,373272,30664.02592,9860860000,1.344027384,72.731,0,9910,0,5k-10k,>65,<=10,<=10k
Bahamas,BS,BHS,44,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,99.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,377950,30470.24837,9834450000,3.198781417,72.564,0,9910,0,5k-10k,>65,<=10,<=10k
